序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
154,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S6CEE7F33D,甄選入學,甄選一般生,商管群,320,桃園縣私立新興高中,應用日語科
155,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S3B42F67FD,甄選入學,甄選一般生,商管群,630,雲林縣國立斗六家商,資料處理科
156,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S8E80555BE,甄選入學,甄選一般生,商管群,200,基隆市私立二信高中,應用英語科
157,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S843045764,甄選入學,甄選一般生,商管群,427,台中市私立新民高中,商業經營科
158,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S7289CDDD0,甄選入學,甄選一般生,商管群,434,台中市私立新民高中,國際貿易科
159,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S65906AD15,甄選入學,甄選一般生,商管群,522,彰化縣國立北斗家商,商業經營科
160,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S1A24A7FDB,甄選入學,甄選一般生,商管群,338,桃園縣私立新興高中,應用日語科
161,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SC5465DD68,甄選入學,甄選一般生,商管群,350,新竹縣私立忠信高中,綜合高中部
162,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S96FEB21D7,甄選入學,甄選一般生,外語群英語類,338,桃園縣私立新興高中,應用英語科
163,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SD06E96DBD,甄選入學,甄選一般生,外語群英語類,407,台中市私立嶺東高中,應用英語科
164,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S7132138B7,甄選入學,甄選一般生,外語群英語類,203,基隆市私立二信高中,應用英語科
165,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SEE52C5246,甄選入學,甄選一般生,外語群英語類,730,臺南縣國立新營高工,資訊科
166,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SECD287AAC,甄選入學,甄選一般生,外語群英語類,330,嘉義市國立華南高商,應用英語科
167,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S40FCB0302,甄選入學,甄選一般生,外語群英語類,608,嘉義市國立華南高商,應用英語科
168,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S631E3CB89,聯合登記分發,聯登一般生,商管群,208,台北縣縣立金山高中,綜合高中部
169,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S589731E72,聯合登記分發,聯登一般生,商管群,206,基隆市私立二信高中,應用英語科
170,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S032416B84,聯合登記分發,聯登一般生,商管群,205,基隆市私立二信高中,應用英語科
171,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S2BFFBFF6B,聯合登記分發,聯登一般生,商管群,231,台北市市立松山家商,商業經營科
172,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SDABF0B9BF,聯合登記分發,聯登一般生,商管群,251,台北縣國立淡水商工,會計事務科
173,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S77547240C,聯合登記分發,聯登一般生,商管群,337,桃園縣私立振聲高中,電子商務(處理)科
174,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S7D3CA658B,聯合登記分發,聯登一般生,商管群,328,桃園縣國立中壢高商,國際貿易科
175,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S78838C7BF,聯合登記分發,聯登一般生,商管群,351,新竹市國立新竹高商,國際貿易科
176,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S39B63AF8A,聯合登記分發,聯登一般生,商管群,427,台中市私立新民高中,國際貿易科
177,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S88FD7D429,聯合登記分發,聯登一般生,商管群,432,台中縣國立大甲高中,綜合高中部
178,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SBC3B6BA90,聯合登記分發,聯登一般生,商管群,500,彰化縣國立員林家商,國際貿易科
179,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S56D33A988,聯合登記分發,聯登一般生,商管群,505,彰化縣國立北斗家商,商業經營科
180,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S77AA69CCB,聯合登記分發,聯登一般生,商管群,511,彰化縣國立員林家商,國際貿易科
181,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SB47249C1D,聯合登記分發,聯登一般生,商管群,640,雲林縣國立土庫商工,商業經營科
182,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S36EA4780C,聯合登記分發,聯登一般生,商管群,714,臺南縣國立玉井工商,資料處理科
183,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S4E5E2DFA3,聯合登記分發,聯登一般生,商管群,721,臺南縣國立新營高中,流通管理科
184,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S0687FB4F5,聯合登記分發,聯登一般生,商管群,820,高雄市市立海青工商,資料處理科
185,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S87E527E4A,聯合登記分發,聯登一般生,商管群,802,高雄縣國立鳳山商工,會計事務科
186,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SA1309E52B,聯合登記分發,聯登一般生,商管群,263,宜蘭縣國立宜蘭高商,國際貿易科
187,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SBCDB96CAE,聯合登記分發,聯登一般生,外語群英語類,428,台中縣國立豐原高商,應用英語科
188,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S27BDF3958,聯合登記分發,聯登一般生,外語群英語類,407,台中市私立新民高中,應用英語科
189,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S319634B7A,繁星推甄,繁星生,商管群,557,南投縣國立竹山高中,資料處理科
190,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SFC37B33BB,技優甄審,技優生,電子類,320,桃園縣私立新興高中,資料處理科
191,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SE4F0E4AE1,甄選入學,離島地區,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,資訊科
192,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SAC73044E6,甄選入學,甄選一般生,電機與電子群資電類,265,宜蘭縣國立羅東高工,資訊科
193,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S8CD847D1F,甄選入學,甄選一般生,電機與電子群資電類,221,台北市市立內湖高工,電子科
194,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SDFAD8D6C8,甄選入學,甄選一般生,商管群,880,澎湖縣國立馬公高中,商業經營科
195,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S4BD571A9C,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,應用日語科
196,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S7F4544F5A,甄選入學,甄選一般生,商管群,880,澎湖縣國立馬公高中,資料處理科
197,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S36D49ACE8,甄選入學,甄選一般生,商管群,813,高雄市立楠梓高中,綜合高中部
198,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S5D216B251,甄選入學,甄選一般生,商管群,811,高雄市立楠梓高中,綜合高中部
199,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SAEF50283F,甄選入學,甄選一般生,商管群,324,桃園縣私立育達高中,資料處理科
200,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S124A6D183,甄選入學,甄選一般生,商管群,320,桃園縣私立育達高中,資料處理科
201,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S2D10C3C09,甄選入學,甄選一般生,商管群,241,台北縣國立三重商工,資料處理科
202,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SE1B0ADAEE,甄選入學,甄選一般生,商管群,433,台中縣私立明道高中,資料處理科
203,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SC6764E9DA,甄選入學,甄選一般生,商管群,702,臺南縣國立曾文家商,資料處理科
204,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S7E46E1386,甄選入學,甄選一般生,商管群,621,嘉義市國立華南高商,應用英語科
205,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S940FEBC2B,甄選入學,甄選一般生,商管群,806,高雄市市立三民家商,資料處理科
206,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S147739826,聯合登記分發,聯登一般生,電機與電子群資電類,717,臺南縣國立台南高工,電子科
207,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S42C5BD74E,聯合登記分發,聯登一般生,商管群,241,台北縣國立三重商工,商業經營科
208,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S834DF4D57,聯合登記分發,聯登一般生,商管群,320,桃園縣私立新興高中,資料處理科
209,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S12166F91E,聯合登記分發,聯登一般生,商管群,335,桃園縣私立新興高中,應用日語科
210,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S549EE2B70,聯合登記分發,聯登一般生,商管群,338,桃園縣私立新興高中,應用日語科
211,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SDD605537F,聯合登記分發,聯登一般生,商管群,300,新竹市私立磐石高中,資料處理科
212,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SEB877D2DD,聯合登記分發,聯登一般生,商管群,351,台中市國立台中科技大學,會計資訊科
213,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SFD3482903,聯合登記分發,聯登一般生,商管群,303,新竹縣私立義民高中,資料處理科
214,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SC13E2FEF3,聯合登記分發,聯登一般生,商管群,307,新竹縣國立關西高中,綜合高中部
215,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SC6F38F402,聯合登記分發,聯登一般生,商管群,350,苗栗縣國立苗栗高商,資料處理科
216,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SBF1E9C28E,聯合登記分發,聯登一般生,商管群,406,台中縣國立豐原高商,資料處理科
217,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S04E8C58D3,聯合登記分發,聯登一般生,商管群,406,台中縣縣立新社中學,資料處理科
218,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SD897666D5,聯合登記分發,聯登一般生,商管群,421,苗栗縣國立卓蘭高級中等學校,電子商務(處理)科
219,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S68F1091C3,聯合登記分發,聯登一般生,商管群,420,台中市私立宜寧高中,應用英語科
220,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SDBEC3214F,聯合登記分發,聯登一般生,商管群,540,南投縣國立南投高商,商業經營科
221,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S091813B11,聯合登記分發,聯登一般生,商管群,640,雲林縣國立斗六家商,資料處理科
222,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S5A7C883C9,聯合登記分發,聯登一般生,商管群,653,雲林縣國立北港高中,資料處理科
223,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S447CD3280,聯合登記分發,聯登一般生,商管群,708,台南市私立長榮高中,國際貿易科
224,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S94E71BDCD,聯合登記分發,聯登一般生,商管群,721,臺南縣國立曾文家商,電子商務(處理)科
225,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SBA48D5979,聯合登記分發,聯登一般生,商管群,736,臺南縣國立新營高中,商業經營科
226,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S288341633,聯合登記分發,聯登一般生,商管群,813,高雄市市立三民家商,資料處理科
227,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S5A5E6CC0F,聯合登記分發,聯登一般生,商管群,813,高雄市市立三民家商,資料處理科
228,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SB21C54563,聯合登記分發,聯登一般生,商管群,812,高雄市市立高雄高商,商業經營科
229,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SEBA86915E,聯合登記分發,聯登一般生,商管群,804,高雄市市立海青工商,資料處理科
230,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S5A56841C6,聯合登記分發,聯登一般生,商管群,806,高雄縣國立鳳山商工,會計事務科
231,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SEEE79AE0F,繁星推甄,繁星生,餐旅群,334,桃園縣私立成功工商,餐飲管理科
232,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SD34FE1EDC,技優甄審,技優生,農業類,813,高雄縣國立岡山農工,園藝科
233,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S95BDC725B,甄選入學,甄選一般生,商管群,840,高雄市私立立志高中,資料處理科
234,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SA6978BC0B,甄選入學,甄選一般生,商管群,334,桃園縣私立治平高中,應用日語科
235,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SC200D7C20,甄選入學,甄選一般生,商管群,880,澎湖縣國立馬公高中,商業經營科
236,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S3CF6A0F50,甄選入學,甄選一般生,商管群,880,澎湖縣國立馬公高中,資料處理科
237,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S060BC6E07,甄選入學,甄選一般生,商管群,249,台北縣國立三重商工,國際貿易科
238,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S52B013CFF,甄選入學,甄選一般生,商管群,437,苗栗縣國立卓蘭高級中等學校,商業經營科
239,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SBD525BF14,甄選入學,甄選一般生,商管群,207,基隆市私立二信高中,應用英語科
240,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S75E0FF60B,甄選入學,甄選一般生,商管群,337,桃園縣私立啟英高中,應用英語科
241,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S41C897E33,甄選入學,甄選一般生,商管群,330,桃園縣私立啟英高中,應用英語科
242,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SCE4ABC866,甄選入學,甄選一般生,商管群,840,高雄市市立海青工商,會計事務科
243,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S5C9D47AD8,甄選入學,甄選一般生,商管群,302,新竹縣私立義民高中,商用資訊科
244,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SE63BBE51E,甄選入學,甄選一般生,商管群,364,苗栗縣國立卓蘭高級中等學校,國際貿易科
245,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SC1CC015E7,甄選入學,甄選一般生,農業群,367,苗栗縣國立苗栗農工,園藝科
246,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S706082D67,甄選入學,甄選一般生,餐旅群,821,高雄市私立樹德家商,餐飲管理科
247,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S990FD1307,甄選入學,甄選一般生,餐旅群,401,台中縣私立明道高中,觀光事業科
248,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SC3C3944E7,運動績優單招,一般生,,244,台北縣私立莊敬工家,資訊科
249,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SC5F1267C2,運動績優單招,一般生,,356,苗栗縣國立苑裡高中,體育班
250,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S7081D4257,運動績優單招,一般生,,330,桃園縣國立桃園農工,造園技術科
251,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SF4360FE8D,聯合登記分發,聯登一般生,商管群,235,新北市立光復高級中學,普通科
252,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S7AB010A51,聯合登記分發,聯登一般生,商管群,337,桃園縣國立中壢高商,國際貿易科
253,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S1F9FE74FB,聯合登記分發,聯登一般生,商管群,350,苗栗縣國立苗栗高商,資料處理科
254,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S4523D4268,聯合登記分發,聯登一般生,商管群,361,台中市私立嶺東高中,商業經營科
255,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S971D19FD1,聯合登記分發,聯登一般生,商管群,542,南投縣國立草屯商工,商業經營科
256,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S93483EA25,聯合登記分發,聯登一般生,商管群,503,彰化縣國立北斗家商,商業經營科
257,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SCFBB053C3,聯合登記分發,聯登一般生,商管群,829,高雄市私立樹德家商,資料處理科
258,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S9742E5E65,聯合登記分發,聯登一般生,商管群,820,高雄市市立海青工商,資料處理科
259,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S1619E85A6,聯合登記分發,聯登一般生,商管群,833,高雄市市立三民家商,資料處理科
260,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S2F2204328,聯合登記分發,聯登一般生,農業群,241,台北市市立松山工農,園藝科
261,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S06D3C741A,聯合登記分發,聯登一般生,農業群,432,台中市國立台中高農,園藝科
262,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S502004D48,繁星推甄,繁星生,餐旅群,310,新竹縣私立東泰高中,餐飲管理科
263,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SCCD218F67,技優甄審,技優生,商業類,633,嘉義市私立東吳工家,觀光事業科
264,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SC4CE04E4A,技優甄審,技優生,餐旅類,350,苗栗縣私立君毅高中,觀光事業科
265,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S20903260E,特殊選才,特選-扎根計畫,,880,澎湖縣國立澎湖海事高職,餐飲管理科
266,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SCB0DD3A94,甄選入學,甄選一般生,農業群,352,苗栗縣國立苗栗農工,園藝科
267,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SC51921B0E,甄選入學,甄選一般生,餐旅群,414,台中縣私立僑泰高中,餐飲管理科
268,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SC86861462,甄選入學,甄選一般生,餐旅群,408,台中縣私立僑泰高中,餐飲管理科
269,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S122C90442,甄選入學,離島地區,餐旅群,881,澎湖縣國立澎湖海事高職,餐飲管理科
270,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S21A4457D4,甄選入學,甄選一般生,餐旅群,880,澎湖縣國立馬公高中,觀光事業科
271,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S90A9B6FFA,甄選入學,甄選一般生,餐旅群,414,台中縣私立明道高中,觀光事業科
272,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SEE2AD3CF5,甄選入學,離島地區,餐旅群,884,澎湖縣國立馬公高中,觀光事業科
273,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S957FD92CA,甄選入學,甄選一般生,餐旅群,428,台中市明德高級中學,觀光事業科
274,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S6F82017FB,甄選入學,甄選一般生,餐旅群,811,高雄市市立三民家商,觀光事業科
275,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S91C861EB3,甄選入學,離島地區,餐旅群,880,澎湖縣國立馬公高中,觀光事業科
276,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S1923E1FFF,甄選入學,甄選一般生,餐旅群,404,台中市私立新民高中,觀光事業科
277,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S09056C3DA,甄選入學,甄選一般生,餐旅群,244,台北縣私立醒吾高中,觀光事業科
278,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SA6DB9E0C1,甄選入學,甄選一般生,餐旅群,338,台北縣私立醒吾高中,觀光事業科
279,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S8BBEA11DF,甄選入學,甄選一般生,餐旅群,320,桃園縣私立新興高中,觀光事業科
280,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SC9817BDD1,甄選入學,甄選一般生,餐旅群,330,桃園縣私立永平工商,餐飲管理科
281,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SC5DCAE92D,運動績優單招,一般生,,434,台中市立龍津高級中等學校,普通科
282,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S3C19AECE8,運動績優單招,一般生,,741,臺南縣國立善化高中,普通科
283,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S795FC8162,聯合登記分發,聯登一般生,農業群,407,台中市國立台中高農,園藝科
284,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S3E7CD1034,聯合登記分發,聯登一般生,餐旅群,333,桃園縣私立永平工商,餐飲管理科
285,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SF01A2CA08,聯合登記分發,聯登一般生,餐旅群,402,台中縣私立明道高中,餐飲管理科
286,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SAFADFBE46,聯合登記分發,聯登一般生,餐旅群,408,台中縣私立僑泰高中,餐飲管理科
287,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S622AA8E88,聯合登記分發,聯登一般生,餐旅群,408,台中市私立嶺東高中,觀光事業科
288,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S1345D357F,聯合登記分發,聯登一般生,餐旅群,704,台中市私立嶺東高中,觀光事業科
289,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S9F2B99892,聯合登記分發,聯登一般生,餐旅群,506,台中縣私立明道高中,觀光事業科
290,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SAE066E272,聯合登記分發,聯登一般生,餐旅群,743,台南市亞洲高級餐旅職業學校,餐飲管理科
291,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S08721BFEF,聯合登記分發,聯登一般生,餐旅群,726,臺南縣國立曾文家商,餐飲管理科
292,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S5AF3A7730,繁星推甄,繁星生,食品群,351,苗栗縣私立中興商工,烘焙食品科
293,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S58238F854,甄選入學,甄選一般生,食品類,420,台中市國立台中高農,食品加工科
294,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SDDDC8BB92,甄選入學,甄選一般生,食品類,721,北門農工,食品加工科
295,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S90C1137B0,甄選入學,甄選一般生,食品類,722,北門農工,食品加工科
296,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SE2980DDD8,甄選入學,甄選一般生,食品類,724,北門農工,食品加工科
297,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S15A944FD6,甄選入學,甄選一般生,食品類,722,北門農工,食品加工科
298,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S4BECF420B,甄選入學,甄選一般生,食品類,701,台南市國立台南海事,水產食品科
299,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S739FACA55,甄選入學,甄選一般生,食品類,701,台南市國立台南海事,水產食品科
300,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S0633CF40C,甄選入學,甄選一般生,食品類,510,彰化縣國立員林農工,食品加工科
301,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S817507272,甄選入學,甄選一般生,食品類,236,台北市市立松山工農,食品加工科
302,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SDE07F7866,甄選入學,甄選一般生,食品類,116,台北市市立松山工農,食品加工科
303,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SED0EDAEC9,甄選入學,離島地區,食品類,880,澎湖縣國立澎湖海事高職,水產食品科
304,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S90F8FD646,甄選入學,離島地區,食品類,883,澎湖縣國立澎湖海事高職,水產食品科
305,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S4390B5B8D,甄選入學,甄選一般生,食品類,880,澎湖縣國立澎湖海事高職,水產食品科
306,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S1E9C06B89,甄選入學,甄選一般生,食品類,822,高雄縣國立岡山農工,食品加工科
307,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S0C76535E3,甄選入學,離島地區,食品類,880,澎湖縣國立澎湖海事高職,水產食品科
308,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SAE255E702,甄選入學,甄選一般生,食品類,206,基隆市國立基隆海事,食品科
309,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S19E382D5D,甄選入學,甄選一般生,食品類,202,基隆市國立基隆海事,食品科
310,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S700431777,甄選入學,甄選一般生,食品類,640,雲林縣國立虎尾農工,食品加工科
311,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S0FFF005F1,甄選入學,甄選一般生,食品類,239,基隆市國立基隆海事,食品科
