序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
155,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S673398276,甄選入學,甄選一般生,商管群,330,桃園縣私立啟英高中,應用日語科
156,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S27640CCA1,甄選入學,甄選一般生,商管群,412,台中縣私立明道高中,商業經營科
157,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SDA93FAE74,甄選入學,甄選一般生,商管群,840,高雄縣國立鳳山商工,國際貿易科
158,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SEB22D1930,甄選入學,甄選一般生,商管群,436,台中縣國立沙鹿高工,資料處理科
159,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SF4E32E7A4,甄選入學,甄選一般生,商管群,701,台南市國立台南海事,電子商務(處理)科
160,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S4591F87D1,甄選入學,甄選一般生,商管群,412,南投縣國立草屯商工,會計事務科
161,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S92C35A3D1,甄選入學,甄選一般生,商管群,414,南投縣國立草屯商工,會計事務科
162,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SF7F91513C,甄選入學,甄選一般生,商管群,357,苗栗縣國立苑裡高中,商業經營科
163,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S905AAB9BC,甄選入學,甄選一般生,商管群,231,基隆市國立基隆海事,航運管理科
164,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SEE1145318,甄選入學,甄選一般生,商管群,426,台中市私立新民高中,國際貿易科
165,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S72665DE5F,甄選入學,甄選一般生,商管群,300,新竹市國立新竹高商,資料處理科
166,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SB8319C728,甄選入學,甄選一般生,商管群,542,南投縣國立南投高商,應用英語科
167,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SAA97580BB,甄選入學,甄選一般生,商管群,542,南投縣國立南投高商,應用英語科
168,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S568A86925,甄選入學,甄選一般生,商管群,335,桃園縣縣立壽山高級中學,國際貿易科
169,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S2ECAA36BD,甄選入學,甄選一般生,外語群英語類,326,桃園縣私立治平高中,應用英語科
170,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S581D095B9,甄選入學,甄選一般生,外語群英語類,408,台中市私立嶺東高中,應用英語科
171,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SD93D9F767,甄選入學,甄選一般生,外語群英語類,408,台中市私立嶺東高中,應用英語科
172,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SF6C686D52,甄選入學,甄選一般生,外語群英語類,432,台中市私立嶺東高中,應用英語科
173,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SEC02E30E9,甄選入學,甄選一般生,外語群英語類,406,台中市私立新民高中,應用英語科
174,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S51E55B3DD,甄選入學,甄選一般生,外語群英語類,406,台中市私立新民高中,應用英語科
175,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S2E3364473,甄選入學,甄選一般生,外語群英語類,508,彰化縣國立員林家商,應用英語科
176,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S52FA5736E,甄選入學,甄選一般生,外語群英語類,648,雲林縣國立西螺農工,綜合高中部
177,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S39D6436F4,聯合登記分發,聯登一般生,商管群,204,基隆市私立二信高中,應用日語科
178,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S074B7F05C,聯合登記分發,聯登一般生,商管群,242,台北市市立松山家商,國際貿易科
179,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S403D00A80,聯合登記分發,聯登一般生,商管群,251,台北市市立士林高商,國際貿易科
180,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S3DF23222E,聯合登記分發,聯登一般生,商管群,414,台中縣私立明道高中,商業經營科
181,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S25A58EC30,聯合登記分發,聯登一般生,商管群,426,台中縣縣立新社中學,商業經營科
182,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S432487AFE,聯合登記分發,聯登一般生,商管群,420,台中縣國立豐原高商,商業經營科
183,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S81F7479D0,聯合登記分發,聯登一般生,商管群,427,台中縣國立豐原高商,商業經營科
184,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S78F15B131,聯合登記分發,聯登一般生,商管群,422,台中縣國立豐原高商,國際貿易科
185,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S79474ECFF,聯合登記分發,聯登一般生,商管群,411,台中縣國立豐原高商,國際貿易科
186,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S2AAB2F8B9,聯合登記分發,聯登一般生,商管群,526,彰化縣國立二林工商,資料處理科
187,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SBDDD7E692,聯合登記分發,聯登一般生,商管群,505,彰化縣國立二林工商,資料處理科
188,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S56ED67288,聯合登記分發,聯登一般生,商管群,724,台南市國立台南海事,電子商務(處理)科
189,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SE118A0B50,聯合登記分發,聯登一般生,外語群英語類,326,桃園縣私立治平高中,應用英語科
190,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SEDEE610F4,聯合登記分發,聯登一般生,外語群英語類,407,台中市私立新民高中,應用英語科
191,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SF293F5399,特殊選才,特選-技職生,不分類別,330,桃園縣私立振聲高中,電子商務(處理)科
192,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SF86CC8F0B,技優甄審,技優生,商業類,633,雲林縣國立北港高中,國際貿易科
193,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SBBFF2BEE2,甄選入學,離島地區,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,資訊科
194,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S63B26A64C,甄選入學,甄選一般生,電機與電子群資電類,241,,
195,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S11983AFB0,甄選入學,甄選一般生,電機與電子群資電類,813,高雄市市立中正高工,資訊科
196,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SB77ED9510,甄選入學,甄選一般生,商管群,812,高雄市私立復華高中,資料處理科
197,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S629001668,甄選入學,甄選一般生,商管群,320,桃園縣私立新興高中,商業經營科
198,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S4457CA119,甄選入學,甄選一般生,商管群,880,台北縣國立三重商工,商業經營科
199,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SE8B9B76F1,甄選入學,甄選一般生,商管群,360,苗栗縣國立苗栗高商,會計事務科
200,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SFC46BBB9B,甄選入學,甄選一般生,商管群,741,台南市國立台南高商,資料處理科
201,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S8439DB28A,甄選入學,甄選一般生,商管群,333,台北縣鶯歌工商,資料處理科
202,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S3EBD83D63,甄選入學,甄選一般生,商管群,830,高雄市市立高雄高商,資料處理科
203,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SFC9EC8CC1,甄選入學,甄選一般生,商管群,350,苗栗縣國立苗栗高商,國際貿易科
204,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S7389FD094,甄選入學,甄選一般生,商管群,356,苗栗縣國立苗栗高商,國際貿易科
205,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SB694459EB,甄選入學,甄選一般生,商管群,732,臺南縣國立白河商工,商業經營科
206,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S193AACFB5,甄選入學,甄選一般生,商管群,335,桃園縣私立新興高中,應用日語科
207,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SCCB920A8D,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,資料處理科
208,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SD6598E9CB,甄選入學,甄選一般生,商管群,334,桃園縣私立新興高中,資料處理科
209,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S4BF4BEF99,甄選入學,甄選一般生,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,資訊科
210,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SCFA4F531C,聯合登記分發,聯登一般生,電機與電子群資電類,234,台北市市立松山工農,資訊科
211,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S398F8487D,聯合登記分發,聯登一般生,電機與電子群資電類,702,台南市國立台南海事,電子科
212,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SA24DA629C,聯合登記分發,聯登一般生,商管群,111,台北市市立士林高商,商業經營科
213,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SEDF0C84B2,聯合登記分發,聯登一般生,商管群,234,台北市市立士林高商,國際貿易科
214,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S3DF9DEAB4,聯合登記分發,聯登一般生,商管群,412,台中縣私立僑泰高中,應用日語科
215,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S1D0E50430,聯合登記分發,聯登一般生,商管群,438,台中縣國立大甲高中,綜合高中部
216,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S35B0CBFE2,聯合登記分發,聯登一般生,商管群,542,南投縣國立草屯商工,會計事務科
217,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SE80247203,聯合登記分發,聯登一般生,商管群,406,雲林縣國立斗六家商,國際貿易科
218,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SBF23A58C8,聯合登記分發,聯登一般生,商管群,880,嘉義市國立華南高商,商業經營科
219,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SEA5EE0E55,聯合登記分發,聯登一般生,商管群,600,嘉義市國立嘉義高商,資料處理科
220,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SD8636D0C2,聯合登記分發,聯登一般生,商管群,621,嘉義市國立嘉義高商,資料處理科
221,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SB7A8BF52C,聯合登記分發,聯登一般生,商管群,813,高雄市市立高雄高商,資料處理科
222,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S5508B4F2E,聯合登記分發,聯登一般生,商管群,811,高雄市私立立志高中,資料處理科
223,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S8708D4D52,聯合登記分發,聯登一般生,商管群,832,高雄縣國立鳳山商工,會計事務科
224,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S727EA99D3,運動績優單招,一般生,,880,澎湖縣國立馬公高中,體育班
225,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S445A905E4,技優甄審,技優生,商業類,324,桃園縣私立治平高中,應用日語科
226,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S42A15DE71,甄選入學,甄選一般生,商管群,320,桃園縣私立治平高中,應用日語科
227,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SD213161D5,甄選入學,甄選一般生,商管群,717,台南市私立長榮高中,國際貿易科
228,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SF10D7AAB3,甄選入學,甄選一般生,商管群,881,澎湖縣國立馬公高中,商業經營科
229,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S850EA9A7E,甄選入學,甄選一般生,商管群,427,台中縣國立霧峰農工,食品加工科
230,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S94235AEFB,甄選入學,甄選一般生,商管群,300,新竹市國立新竹高商,國際貿易科
231,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SC2EF9C39B,甄選入學,甄選一般生,商管群,640,雲林縣私立義峰高中,電子商務(處理)科
232,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S3C5AF6E8F,甄選入學,甄選一般生,農業群,721,北門農工,造園科
233,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SC948800D8,甄選入學,甄選一般生,農業群,330,桃園縣國立桃園農工,造園技術科
234,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SA7EB2EFF8,甄選入學,甄選一般生,餐旅群,406,台中市國立台中高農,觀光事務科
235,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S61BA26010,甄選入學,離島地區,餐旅群,883,澎湖縣國立澎湖海事高職,餐飲管理科
236,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SE9FA7BE30,甄選入學,甄選一般生,餐旅群,831,高雄市市立三民家商,觀光事業科
237,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S7B52F071C,聯合登記分發,聯登一般生,商管群,112,台北市市立士林高商,會計事務科
238,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S07F53AF8A,聯合登記分發,聯登一般生,商管群,111,台北市幼華高級中學,電子商務(處理)科
239,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SF177B22EB,聯合登記分發,聯登一般生,商管群,325,桃園縣私立治平高中,電子商務(處理)科
240,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S3DDA15D39,聯合登記分發,聯登一般生,商管群,423,苗栗縣國立卓蘭高級中等學校,資料處理科
241,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S545DC95DF,聯合登記分發,聯登一般生,商管群,420,台中縣國立豐原高商,資料處理科
242,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S7BC2EEC44,聯合登記分發,聯登一般生,商管群,630,雲林縣國立虎尾農工,商用資訊科
243,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SAC847D0CA,聯合登記分發,聯登一般生,商管群,718,臺南縣國立新豐高中,綜合高中部
244,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SF060AF94A,聯合登記分發,聯登一般生,商管群,840,高雄縣國立鳳山商工,商業經營科
245,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S0725861C3,聯合登記分發,聯登一般生,農業群,406,台中市國立台中高農,園藝技術科
246,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S199C442A8,聯合登記分發,聯登一般生,農業群,406,台中縣縣立新社中學,農場經營科
247,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SEDB0B1039,聯合登記分發,聯登一般生,農業群,426,台中縣縣立新社中學,農場經營科
248,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SDADC9C3D2,聯合登記分發,聯登一般生,農業群,701,台南縣國立台南大學附屬高級中學,綜合高中部
249,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S107E4DD6D,聯合登記分發,聯登一般生,農業群,912,屏東縣國立佳冬高農,畜產保健科
250,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SB295D2210,聯合登記分發,聯登一般生,餐旅群,231,台北市私立滬江中學,餐飲技術科
251,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S439CB8E73,聯合登記分發,聯登一般生,餐旅群,238,台北縣私立耕莘護理專科學校,護理科
252,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SAC7A3750E,聯合登記分發,聯登一般生,餐旅群,330,桃園縣私立振聲高中,觀光事業科
253,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S6B8ED55C0,聯合登記分發,聯登一般生,餐旅群,300,新竹縣私立忠信高中,綜合高中部
254,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SD1AA39C32,聯合登記分發,聯登一般生,餐旅群,304,新竹縣私立忠信高中,綜合高中部
255,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S64ED357C1,繁星推甄,繁星生,餐旅群,406,台中市私立宜寧高中,觀光事業科
256,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SE2AFE0D5E,甄選入學,甄選一般生,餐旅群,421,台中縣私立明道高中,餐飲管理科
257,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S030B665EA,甄選入學,甄選一般生,餐旅群,270,宜蘭縣國立羅東高商,餐飲管理科
258,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SDEA2F49D6,甄選入學,甄選一般生,餐旅群,950,台東縣國立台東高商,觀光事業科
259,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SAC5FE60D4,甄選入學,甄選一般生,餐旅群,721,臺南縣國立曾文家商,餐飲管理科
260,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S0B290643F,甄選入學,甄選一般生,餐旅群,320,桃園縣私立振聲高中,觀光事業科
261,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S82C91A108,甄選入學,甄選一般生,餐旅群,338,桃園縣縣立壽山高級中學,應用英語科
262,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SBBB136DC8,甄選入學,甄選一般生,餐旅群,406,台中市國立台中高農,餐飲管理科
263,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SA73965422,甄選入學,甄選一般生,餐旅群,540,台中市國立台中高農,餐飲技術科
264,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S1A03FD274,甄選入學,甄選一般生,餐旅群,310,新竹市私立光復高中,餐飲管理科
265,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SE5944924A,甄選入學,甄選一般生,餐旅群,310,新竹市私立光復高中,餐飲管理科
266,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S9CA820FE9,甄選入學,甄選一般生,餐旅群,304,新竹縣私立忠信高中,綜合高中部
267,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S64E5C00E7,聯合登記分發,聯登一般生,餐旅群,402,台中縣私立明道高中,餐飲管理科
268,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SD9F9521B2,聯合登記分發,聯登一般生,餐旅群,414,台中縣私立明道高中,觀光事業科
269,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SCC7C70F2F,聯合登記分發,聯登一般生,餐旅群,426,台中縣私立僑泰高中,餐飲管理科
270,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S2AA666638,聯合登記分發,聯登一般生,餐旅群,404,台中市私立新民高中,觀光事業科
271,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S4673399A0,聯合登記分發,聯登一般生,餐旅群,421,台中市私立嶺東高中,觀光事業科
272,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SECE75DCD6,聯合登記分發,聯登一般生,餐旅群,408,台中市私立嶺東高中,觀光事業科
273,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SE783C3613,聯合登記分發,聯登一般生,餐旅群,412,台中縣私立大明高中,餐飲管理科
274,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S0757E6F52,聯合登記分發,聯登一般生,餐旅群,338,台中縣私立明道高中,餐飲管理科
275,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S742AD430C,聯合登記分發,聯登一般生,餐旅群,553,南投縣國立水里商工,餐飲管理科
276,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S3CE7975AE,聯合登記分發,聯登一般生,餐旅群,600,嘉義市國立嘉義家職,餐飲管理科
277,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S0F8791024,聯合登記分發,聯登一般生,餐旅群,710,台南市私立長榮高中,觀光事業科
278,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SE99A17EF4,聯合登記分發,聯登一般生,餐旅群,710,臺南縣國立玉井工商,餐飲管理科
279,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S855FFF35E,聯合登記分發,聯登一般生,餐旅群,830,高雄市私立立志高中,餐飲管理科
280,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S501FC92DC,聯合登記分發,聯登一般生,餐旅群,833,高雄市私立立志高中,餐飲管理科
281,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SAC18DC835,聯合登記分發,聯登一般生,餐旅群,814,高雄縣國立鳳山商工,觀光事業科
282,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SFEE1152B9,聯合登記分發,聯登一般生,餐旅群,806,高雄縣私立高英工商,餐飲技術科
283,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,SC81514FDD,聯合登記分發,聯登一般生,餐旅群,880,澎湖縣國立馬公高中,觀光事業科
284,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S6C95B9F9E,繁星推甄,繁星生,食品群,557,南投縣同德高級中等學校,烘焙食品科
285,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SC37A37DFF,甄選入學,甄選一般生,食品群,412,台中市國立台中高農,食品加工科
286,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S274791EEB,甄選入學,離島地區,食品群,880,澎湖縣國立澎湖海事高職,水產食品科
287,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SD3807A9F5,甄選入學,離島地區,食品群,885,澎湖縣國立澎湖海事高職,水產食品科
288,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SD14ADAF60,甄選入學,甄選一般生,食品群,521,彰化縣國立員林農工,食品加工科
289,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S9AFAC892B,甄選入學,甄選一般生,食品群,515,彰化縣國立員林農工,食品加工科
290,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S4A87CD53C,甄選入學,離島地區,食品群,884,澎湖縣國立澎湖海事高職,水產食品科
291,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S6C1C9B70D,甄選入學,甄選一般生,食品群,412,台中縣國立霧峰農工,食品加工科
292,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S6EE837B60,甄選入學,甄選一般生,食品群,204,基隆市國立基隆海事,烘焙科
293,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S1BA3A7F70,甄選入學,甄選一般生,食品群,351,苗栗縣國立苗栗農工,食品加工科
294,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S485C40364,甄選入學,甄選一般生,食品群,722,北門農工,食品加工科
295,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S3882FA5E8,聯合登記分發,聯登一般生,食品群,201,基隆市國立基隆海事,食品科
296,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SD3BC95AE1,聯合登記分發,聯登一般生,食品群,220,台北縣鶯歌工商,資訊科
297,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S9C4B36CC7,聯合登記分發,聯登一般生,食品群,324,桃園縣國立龍潭高級中學,食品加工科
298,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S203D18BEF,聯合登記分發,聯登一般生,食品群,351,苗栗縣國立苗栗農工,食品加工科
299,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S9367EA111,聯合登記分發,聯登一般生,食品群,351,苗栗縣國立苗栗農工,食品加工科
300,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SB10D66011,聯合登記分發,聯登一般生,食品群,356,苗栗縣國立苗栗農工,食品加工科
301,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SA4511EC68,聯合登記分發,聯登一般生,食品群,361,苗栗縣國立苗栗農工,食品加工科
302,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S84B39C405,聯合登記分發,聯登一般生,食品群,402,台中縣國立霧峰農工,食品加工科
303,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SA916E250C,聯合登記分發,聯登一般生,食品群,408,台中市國立台中高農,烘焙食品科
304,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SA9F34767A,聯合登記分發,聯登一般生,食品群,516,彰化縣國立員林農工,食品加工科
305,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,SF40165304,聯合登記分發,聯登一般生,食品群,703,台南市國立台南海事,水產食品科
306,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S210EECE07,聯合登記分發,聯登一般生,食品群,708,台南市國立台南海事,水產食品科
307,國立澎湖科技大學,食品科學系,四技日間部,日間部四技食品科學系一甲,S787BDF1D1,聯合登記分發,聯登一般生,食品群,702,臺南縣國立北門農工,食品加工科
308,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,SAD91AFAB0,申請入學,一般生,,437,苗栗縣國立苑裡高中,普通科
309,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S1540A6756,繁星推甄,繁星生,電機與電子群,363,苗栗縣國立大湖農工,電機科
310,國立澎湖科技大學,電信工程系,四技日間部,日間部四技電信工程系一甲,S5EF222DB9,甄選入學,甄選一般生,電機與電子群資電類,414,台中市私立嶺東高中,資訊科
