序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
156,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,SD3533E239,甄選入學,甄選一般生,農業類,406,台中市國立台中高農,園藝技術科
157,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,S8D4225DA9,甄選入學,甄選一般生,農業類,842,高雄縣國立旗山農工,畜產保健科
158,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,SAF2E9A22D,甄選入學,甄選一般生,農業類,812,高雄縣國立旗山農工,畜產保健科
159,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,S13E1C0A4A,甄選入學,甄選一般生,農業類,330,新竹縣國立關西高中,畜產保健科
160,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,S3B748FA0A,甄選入學,甄選一般生,農業類,800,高雄縣國立旗山農工,畜產保健科
161,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,S98DF26D32,甄選入學,甄選一般生,農業類,526,彰化縣國立二林工商,電機科
162,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,S364F17654,甄選入學,甄選一般生,農業類,105,台北縣私立莊敬工家,園藝科
163,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,S3E7F52CAB,繁星推甄,繁星生,水產群,261,宜蘭縣國立蘇澳海事,水產養殖科
164,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,SEDCF24B0E,聯合登記分發,聯登一般生,農業類,112,台北縣國立淡水商工,園藝科
165,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,S1004264B5,聯合登記分發,聯登一般生,農業類,330,桃園縣國立桃園農工,造園技術科
166,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,S6C78F0945,聯合登記分發,聯登一般生,農業類,334,桃園縣國立龍潭高級中學,園藝科
167,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,SA8C5C2622,聯合登記分發,聯登一般生,農業類,325,,
168,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,S4DE5A48A4,聯合登記分發,聯登一般生,農業類,325,桃園縣國立龍潭高級中學,畜產保健科
169,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,SDFE39D693,聯合登記分發,聯登一般生,農業類,325,桃園縣國立龍潭高級中學,園藝科
170,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,SC68CEA605,聯合登記分發,聯登一般生,農業類,325,桃園縣國立龍潭高級中學,園藝科
171,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,S8BE4ED16B,聯合登記分發,聯登一般生,農業類,324,桃園縣國立龍潭高級中學,造園科
172,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,SBF053B6B7,聯合登記分發,聯登一般生,農業類,328,桃園縣國立龍潭高級中學,畜產保健科
173,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,S24F9E0FB8,聯合登記分發,聯登一般生,農業類,362,苗栗縣國立苗栗農工,森林科
174,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,S20523EB96,聯合登記分發,聯登一般生,農業類,423,台中縣縣立新社中學,普通科
175,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,S4A3F71772,聯合登記分發,聯登一般生,農業類,427,台中市國立台中高農,農場經營科
176,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,S3A9D9A660,聯合登記分發,聯登一般生,農業類,411,南投縣國立仁愛高農,園藝科
177,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,S52B18F77E,聯合登記分發,聯登一般生,農業類,406,台中市國立台中高農,畜產保健科
178,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,SBF2AA7372,聯合登記分發,聯登一般生,農業類,523,彰化縣國立員林農工,園藝科
179,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,SC02617094,聯合登記分發,聯登一般生,農業類,524,彰化縣國立員林農工,休閒農業科
180,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,SFBCBA44E3,聯合登記分發,聯登一般生,農業類,510,彰化縣國立員林農工,休閒農業科
181,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,S411B576C4,聯合登記分發,聯登一般生,農業類,905,高雄縣國立旗山農工,畜產保健科
182,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,S92108F1E4,聯合登記分發,聯登一般生,農業類,811,高雄縣國立旗山農工,農場經營科
183,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,S3B0B88486,聯合登記分發,聯登一般生,水產群,235,基隆市國立基隆海事,漁業科
184,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,SCF6D3586F,聯合登記分發,聯登一般生,水產群,234,基隆市國立基隆海事,水產養殖科
185,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,S5F5F54A26,聯合登記分發,聯登一般生,水產群,241,基隆市國立基隆海事,漁業科
186,國立澎湖科技大學,水產養殖系,四技日間部,日間部四技水產養殖系一甲,SD8EC7CE2E,聯合登記分發,聯登一般生,水產群,513,彰化縣國立員林崇實高級工業職業學校,電機科
187,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SC07D81C4D,特殊選才,特選-技職生,不分類別,270,宜蘭縣國立蘇澳海事,航運管理科
188,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S23DA41ECA,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,電子商務(處理)科
189,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S7CD310975,甄選入學,甄選一般生,商管群,420,苗栗縣國立卓蘭高級中等學校,國際貿易科
190,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S06961DCBE,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,國際貿易科
191,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SA0CFD0BEF,甄選入學,甄選一般生,商管群,335,桃園縣私立新興高中,國際貿易科
192,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S27907F311,甄選入學,甄選一般生,商管群,885,澎湖縣國立澎湖海事高職,航運管理科
193,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S8E38390B5,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,國際貿易科
194,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SE07EDD689,甄選入學,甄選一般生,商管群,235,台北縣私立竹林高中,資料處理科
195,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S0D79B60E7,甄選入學,甄選一般生,商管群,900,高雄縣國立鳳山商工,商業經營科
196,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S154B0D863,甄選入學,甄選一般生,商管群,830,高雄縣國立鳳山商工,商業經營科
197,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SB75ECBA2A,甄選入學,甄選一般生,商管群,832,高雄縣國立鳳山商工,商業經營科
198,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S98C810063,甄選入學,甄選一般生,商管群,320,桃園縣私立新興高中,資料處理科
199,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S2EF432A65,甄選入學,甄選一般生,商管群,205,基隆市私立二信高中,應用英語科
200,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SD7AA0131D,甄選入學,甄選一般生,商管群,204,基隆市私立二信高中,應用英語科
201,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S4D35E6A3A,甄選入學,甄選一般生,商管群,330,桃園縣私立育達高中,商業經營科
202,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S5EBAB97FC,甄選入學,甄選一般生,商管群,813,高雄市市立高雄高商,國際貿易科
203,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S7B5CC949E,甄選入學,甄選一般生,商管群,338,桃園縣私立啟英高中,應用英語科
204,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SD3DCC3505,甄選入學,甄選一般生,商管群,711,台南市國立台南高商,國際貿易科
205,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SEC30DF7D7,甄選入學,甄選一般生,商管群,412,台中市國立台中家商,商業經營科
206,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SC22386604,甄選入學,甄選一般生,商管群,330,桃園縣縣立壽山高級中學,國際貿易科
207,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S171E7B50F,甄選入學,甄選一般生,商管群,829,台南市國立台南高商,國際貿易科
208,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S919980D22,甄選入學,甄選一般生,外語群英語類,202,基隆市私立二信高中,應用英語科
209,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S2A8DD482C,甄選入學,甄選一般生,外語群英語類,201,基隆市私立二信高中,應用英語科
210,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SFD0D9D354,甄選入學,甄選一般生,外語群英語類,204,基隆市私立二信高中,應用英語科
211,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S745CB9AAE,聯合登記分發,聯登一般生,商管群,320,桃園縣私立新興高中,國際貿易科
212,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S17CA30F3B,聯合登記分發,聯登一般生,商管群,334,桃園縣私立新興高中,資料處理科
213,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SF10B0818E,聯合登記分發,聯登一般生,商管群,300,新竹市私立磐石高中,資料處理科
214,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SCEBC4C28A,聯合登記分發,聯登一般生,商管群,302,新竹縣國立關西高中,綜合高中部
215,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S1F3DB4C7F,聯合登記分發,聯登一般生,商管群,302,新竹縣私立忠信高中,綜合高中部
216,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S8716AE296,聯合登記分發,聯登一般生,商管群,434,台中市私立嶺東高中,商業經營科
217,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S44C3BD92F,聯合登記分發,聯登一般生,商管群,427,台中市國立台中家商,國際貿易科
218,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S333A8C091,聯合登記分發,聯登一般生,商管群,411,台中市國立台中家商,應用英語科
219,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SBFBDC3E34,聯合登記分發,聯登一般生,商管群,235,彰化縣國立二林工商,商業經營科
220,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S3172D3D44,聯合登記分發,聯登一般生,商管群,510,彰化縣國立員林農工,電子商務(處理)科
221,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SA880A8924,聯合登記分發,聯登一般生,商管群,640,雲林縣國立虎尾農工,商業經營科
222,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S689F7E50F,聯合登記分發,聯登一般生,商管群,633,雲林縣國立土庫商工,商業經營科
223,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S86A995EA6,聯合登記分發,聯登一般生,商管群,621,嘉義市國立華南高商,國際貿易科
224,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S8DF7A63DD,聯合登記分發,聯登一般生,商管群,710,台南市私立長榮高中,國際貿易科
225,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SA818D06FA,聯合登記分發,聯登一般生,商管群,840,高雄市立楠梓高中,綜合高中部
226,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,SD083F154D,聯合登記分發,聯登一般生,商管群,825,高雄縣國立鳳山商工,會計事務科
227,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S692BC5FDD,聯合登記分發,聯登一般生,商管群,880,澎湖縣國立澎湖海事高職,航運管理科
228,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S0C1F0387F,聯合登記分發,聯登一般生,外語群英語類,338,桃園縣私立振聲高中,應用英語科
229,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S110A03EDA,聯合登記分發,聯登一般生,外語群英語類,600,桃園縣私立振聲高中,應用英語科
230,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S39A03A6C5,聯合登記分發,聯登一般生,外語群英語類,403,台中市國立台中家商,應用英語科
231,國立澎湖科技大學,航運管理系,四技日間部,日間部四技航運管理系一甲,S31D4D463A,聯合登記分發,聯登一般生,外語群英語類,510,彰化縣國立員林家商,應用英語科
232,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S44B326333,甄選入學,離島地區,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,資訊科
233,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SB0F93461D,甄選入學,甄選一般生,電機與電子群資電類,330,桃園縣私立新興高中,資訊科
234,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S87F2F9C22,甄選入學,甄選一般生,電機與電子群資電類,811,高雄市市立海青工商,資訊科
235,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SBC666DCF9,甄選入學,甄選一般生,商管群,812,高雄縣私立中山工商,資料處理科
236,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SF4A87892D,甄選入學,甄選一般生,商管群,724,北門農工,電子商務(處理)科
237,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SDDEF83015,甄選入學,甄選一般生,商管群,600,嘉義市私立興華高中,資料處理科
238,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S16D89121B,甄選入學,甄選一般生,商管群,621,嘉義市私立興華高中,資料處理科
239,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S3C70C3AFB,甄選入學,甄選一般生,商管群,621,嘉義市私立興華高中,資料處理科
240,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S07C7A8F79,甄選入學,甄選一般生,商管群,436,台中市私立宜寧高中,應用英語科
241,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S62C896342,甄選入學,甄選一般生,商管群,247,台北市市立士林高商,資料處理科
242,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S1835D11C9,甄選入學,甄選一般生,商管群,330,桃園縣國立中壢家商,商業經營科
243,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S55D35DAFE,甄選入學,甄選一般生,商管群,338,桃園縣私立新興高中,資料處理科
244,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SB650F6561,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,資料處理科
245,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SC37FDEB2B,甄選入學,甄選一般生,商管群,320,桃園縣私立新興高中,資料處理科
246,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S8A2059300,甄選入學,甄選一般生,商管群,812,高雄市市立三民家商,資料處理科
247,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S4BDC69821,甄選入學,甄選一般生,商管群,269,宜蘭縣國立羅東高商,資料處理科
248,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S8E91E1317,甄選入學,甄選一般生,商管群,338,桃園縣國立中壢高商,商業經營科
249,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SE578D90D6,甄選入學,甄選一般生,商管群,303,桃園縣私立治平高中,資料處理科
250,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S527483271,甄選入學,甄選一般生,商管群,237,新北市立新北高工,資料處理科
251,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S93391DB52,甄選入學,甄選一般生,商管群,813,高雄市市立高雄高商,資料處理科
252,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SB45F20A3C,甄選入學,甄選一般生,商管群,235,台北縣鶯歌工商,資料處理科
253,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S474253457,甄選入學,甄選一般生,商管群,721,臺南縣國立曾文家商,電子商務(處理)科
254,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S440FD78F5,甄選入學,甄選一般生,商管群,334,桃園縣私立振聲高中,國際貿易科
255,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S085BB3F15,甄選入學,甄選一般生,商管群,300,新竹市私立光復高中,資料處理科
256,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S7DE411841,甄選入學,甄選一般生,商管群,236,台北縣鶯歌工商,資料處理科
257,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S033B10BF9,繁星推甄,繁星生,商管群,651,雲林縣國立北港高中,資料處理科
258,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SE3C341662,聯合登記分發,聯登一般生,電機與電子群資電類,231,台北市市立大安高工,電子科
259,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S679E002AC,聯合登記分發,聯登一般生,電機與電子群資電類,438,台中縣國立大甲高工,電子科
260,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S6E4E1A1B2,聯合登記分發,聯登一般生,電機與電子群資電類,804,高雄市市立海青工商,資訊科
261,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SB1B6279C1,聯合登記分發,聯登一般生,電機與電子群資電類,813,高雄市市立海青工商,資訊科
262,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S6FB5B7209,聯合登記分發,聯登一般生,商管群,108,台北市市立士林高商,國際貿易科
263,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S863455847,聯合登記分發,聯登一般生,商管群,251,台北市幼華高級中學,資料處理科
264,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SF2ACFCD37,聯合登記分發,聯登一般生,商管群,320,桃園縣私立育達高中,資料處理科
265,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S8522F57BE,聯合登記分發,聯登一般生,商管群,600,嘉義市國立華南高商,應用英語科
266,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S56BA47DA6,聯合登記分發,聯登一般生,商管群,704,台南市私立長榮高中,資料處理科
267,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SC4ECCAEF5,聯合登記分發,聯登一般生,商管群,701,台南市國立台南高商,資料處理科
268,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S9AFCD7C86,聯合登記分發,聯登一般生,商管群,804,高雄市市立高雄高商,國際貿易科
269,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S9B613D070,聯合登記分發,聯登一般生,商管群,806,高雄市私立復華高中,資料處理科
270,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SD16A8AF93,聯合登記分發,聯登一般生,商管群,824,高雄市立楠梓高中,綜合高中部
271,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S30F6C76A2,聯合登記分發,聯登一般生,商管群,807,高雄縣國立鳳山商工,資料處理科
272,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,SD2B2F26B3,聯合登記分發,聯登一般生,商管群,811,高雄縣國立鳳山商工,會計事務科
273,國立澎湖科技大學,資訊管理系,四技日間部,日間部四技資訊管理系一甲,S954C4AB4F,聯合登記分發,聯登一般生,商管群,261,宜蘭縣國立宜蘭高商,資料處理科
274,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S7ECE7F1D2,特殊選才,特選-青儲生,不分類別,428,台中縣國立東勢高工,電子科
275,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S3CF6F9121,運動績優單招,一般生,,812,高雄縣私立高苑工商,綜合高中部
276,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S14719619D,運動績優單招,一般生,,326,桃園縣私立育達高中,應用日語科
277,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S7EEFDFA77,運動績優單招,一般生,,733,北門農工,體育班
278,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SA801D2B8A,甄選入學,離島地區,餐旅群,880,澎湖縣國立馬公高中,觀光事業科
279,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S6ACA24D54,甄選入學,離島地區,餐旅群,884,澎湖縣國立馬公高中,觀光事業科
280,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S41FF69B3D,甄選入學,離島地區,商管群,880,澎湖縣國立馬公高中,商業經營科
281,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S14B4E48B6,甄選入學,離島地區,商管群,881,澎湖縣國立馬公高中,商業經營科
282,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S13D2E9AAA,甄選入學,甄選一般生,餐旅群,412,台中縣私立僑泰高中,觀光事業科
283,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S2DAA7A59F,甄選入學,甄選一般生,餐旅群,325,桃園縣私立永平工商,觀光事業科
284,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SE68F815A1,甄選入學,甄選一般生,餐旅群,338,桃園縣私立永平工商,餐飲管理科
285,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S89AF96A75,甄選入學,甄選一般生,餐旅群,324,桃園縣私立永平工商,餐飲管理科
286,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S1D5B02C62,甄選入學,甄選一般生,餐旅群,880,澎湖縣國立馬公高中,觀光事業科
287,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S44D0559AC,甄選入學,甄選一般生,餐旅群,880,澎湖縣國立馬公高中,觀光事業科
288,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SB80E4B670,甄選入學,甄選一般生,餐旅群,300,新竹縣私立忠信高中,綜合高中部
289,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S496D207A5,甄選入學,甄選一般生,餐旅群,432,台中市私立嶺東高中,觀光事業科
290,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S78E150355,甄選入學,甄選一般生,餐旅群,407,台中市私立新民高中,觀光事業科
291,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S50FDA8ED6,甄選入學,甄選一般生,餐旅群,710,台南縣國立台南大學附屬高級中學,綜合高中部
292,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S678C9A0BC,甄選入學,甄選一般生,餐旅群,708,台南縣國立台南大學附屬高級中學,綜合高中部
293,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S615723E2C,甄選入學,甄選一般生,商管群,414,台中縣私立僑泰高中,應用英語科
294,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SE12C0A5B7,甄選入學,甄選一般生,商管群,320,桃園縣私立新興高中,資料處理科
295,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S718CD0401,繁星推甄,繁星生,餐旅群,638,雲林縣私立義峰高中,觀光事業科
296,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SC4FAFCBC2,繁星推甄,繁星生,餐旅群,350,苗栗縣私立君毅高中,餐飲管理科
297,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SEDE807D1D,聯合登記分發,聯登一般生,商管群,326,桃園縣私立治平高中,應用日語科
298,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S180172852,聯合登記分發,聯登一般生,商管群,423,台中縣國立豐原高商,商業經營科
299,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SE875B11D8,聯合登記分發,聯登一般生,商管群,412,台中縣私立僑泰高中,應用日語科
300,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SB941F524B,聯合登記分發,聯登一般生,商管群,413,南投縣國立草屯商工,資料處理科
301,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SA1DBF59EB,聯合登記分發,聯登一般生,商管群,653,雲林縣國立北港高中,商業經營科
302,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S11331F6E4,聯合登記分發,聯登一般生,商管群,640,雲林縣國立斗六家商,資料處理科
303,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S5030312F3,聯合登記分發,聯登一般生,商管群,830,高雄縣國立鳳山商工,國際貿易科
304,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SFE38F00D1,聯合登記分發,聯登一般生,商管群,265,宜蘭縣國立羅東高商,資料處理科
305,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SBFE82D38E,聯合登記分發,聯登一般生,農業類,231,台北市市立松山工農,園藝技術科
306,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S211724318,聯合登記分發,聯登一般生,農業類,231,台北市市立松山工農,園藝科
307,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S613E2068E,聯合登記分發,聯登一般生,農業類,366,苗栗縣國立大湖農工,園藝科
308,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SC3C0F6A2E,聯合登記分發,聯登一般生,農業類,360,苗栗縣國立大湖農工,園藝科
309,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S7B23B447B,聯合登記分發,聯登一般生,農業類,404,苗栗縣國立大湖農工,園藝科
310,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,S31A125E66,聯合登記分發,聯登一般生,農業類,510,彰化縣國立員林農工,休閒農業科
311,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一甲,SA5DD272D4,聯合登記分發,聯登一般生,餐旅群,334,桃園縣私立振聲高中,觀光事業科
312,國立澎湖科技大學,觀光休閒系,四技日間部,日間部四技觀光休閒系一乙,S12F07E0B1,特殊選才,特選-扎根計畫,不分類別,880,澎湖縣國立澎湖海事高職,餐飲管理科
